time_s,current_a,soc,voltage_v,temperature_c,heat_w
66.0,3.0,0.931758333333331,4.003073174862459,25.38855040973003,0.41484318237611206
67.0,3.0,0.9314819444444421,4.002424404870092,25.39320643882782,0.41564765070124743
68.0,3.0,0.9312055555555532,4.001780692135869,25.397821811729347,0.4164337109527889
69.0,3.0,0.9309291666666643,4.001141885721942,25.402396619935406,0.4172017843495253
70.0,3.0,0.9306527777777753,4.000507837861499,25.406930963532282,0.4179522824717967
71.0,3.0,0.9303763888888864,3.999878403886836,25.411424950859345,0.41868560748204475
72.0,3.0,0.9300999999999975,3.9992534421591697,25.415878698185953,0.41940215234031525
73.0,3.0,0.9298236111111086,3.9986328140001546,25.42029232939748,0.42010230101483037
74.0,3.0,0.9295472222222196,3.99801638362506,25.424665975690218,0.42078642868774174
75.0,3.0,0.9292708333333307,3.9974040180775754,25.428999775274896,0.42145490195617624
76.0,3.0,0.9289944444444418,3.996795587166213,25.43329387308867,0.4221080790286806
77.0,3.0,0.9287180555555529,3.996190963402271,25.437548420515288,0.4227463099171715
78.0,3.0,0.928441666666664,3.9955900219393126,25.441763575113292,0.4233699366244931
79.0,3.0,0.928165277777775,3.9949926405141527,25.445939500352,0.4239792933276831
80.0,3.0,0.9278888888888861,3.9943986993892904,25.450076365355105,0.42457470655704477
81.0,3.0,0.9276124999999972,3.9938080812967898,25.454174344651673,0.42515649537112193
82.0,3.0,0.9273361111111083,3.9932206713835403,25.458233617934376,0.4257249715276699
83.0,3.0,0.9270597222222193,3.9926363571579038,25.46225436982474,0.42628043965071416
84.0,3.0,0.9267833333333304,3.992055028437696,25.466236789645276,0.4268231973937862
85.0,3.0,0.9265069444444415,3.991476577299477,25.470181071198258,0.4273535355994248
86.0,3.0,0.9262305555555526,3.990900898029131,25.474087412551043,0.4278717384550265
87.0,3.0,0.9259541666666636,3.9903278870737067,25.477956015827708,0.4283780836451312
88.0,3.0,0.9256777777777747,3.9897574429944784,25.48178708700687,0.4288728425002216
89.0,3.0,0.9254013888888858,3.9891894664212244,25.48558083572554,0.42935628014211924
90.0,3.0,0.9251249999999969,3.988623860007676,25.489337475088806,0.42982865562605244
91.0,3.0,0.9248486111111079,3.988060528388127,25.49305722148527,0.43029022207947376
92.0,3.0,0.924572222222219,3.9874993781351704,25.496740294408013,0.43074122683770144
93.0,3.0,0.9242958333333301,3.986940317718546,25.500386916281006,0.43118191157645636
94.0,3.0,0.9240194444444412,3.9863832574650684,25.50399731229077,0.43161251244136656
95.0,3.0,0.9237430555555523,3.9858281095196197,25.50757171022321,0.4320332601745087
96.0,3.0,0.9234666666666633,3.9852747878071773,25.511110340305425,0.4324443802380532
97.0,3.0,0.9231902777777744,3.9847232079958608,25.514613435052418,0.43284609293508103
98.0,3.0,0.9229138888888855,3.984173287460979,25.518081229118536,0.43323861352763515
99.0,3.0,0.9226374999999966,3.9836249452500474,25.521513959153545,0.4336221523520709
100.0,3.0,0.9223611111111076,3.9830781020487604,25.524911863663213,0.43399691493176756
101.0,3.0,0.9220847222222187,3.9825326801478993,25.528275182874253,0.4343631020872595
102.0,3.0,0.9218083333333298,3.9819886034111636,25.531604158603567,0.4347209100438485
103.0,3.0,0.9215319444444409,3.981445797243885,25.53489903413162,0.43507053053675304
104.0,3.0,0.9212555555555519,3.98090418856263,25.538160054079867,0.43541215091385155
105.0,3.0,0.920979166666663,3.980363705765657,25.541387464292136,0.4357459542360751
106.0,3.0,0.9207027777777741,3.9798242787042164,25.54458151171981,0.4360721193755022
107.0,3.0,0.9204263888888852,3.979285838654673,25.54774244431077,0.4363908211112094
108.0,3.0,0.9201499999999962,3.978748318291436,25.55087051090198,0.43670223022292876
109.0,3.0,0.9198736111111073,3.97821165166068,25.553965961115566,0.4370065135825616
110.0,3.0,0.9195972222222184,3.9776757741548363,25.557029045258368,0.43730383424359903
111.0,3.0,0.9193208333333295,3.9771406224878376,25.560060014224838,0.4375943515284956
112.0,3.0,0.9190444444444406,3.9766061346711123,25.563059119403192,0.43787822111404384
113.0,3.0,0.9187680555555516,3.9760722499902923,25.566026612584725,0.43815559511479585
114.0,3.0,0.9184916666666627,3.975538908982642,25.568962745876235,0.43842662216457495
115.0,3.0,0.9182152777777738,3.975006053415167,25.571867771615416,0.4386914474961231
116.0,3.0,0.9179388888888849,3.9744736262634137,25.574741942289204,0.4389502130189251
117.0,3.0,0.9176624999999959,3.9739415716909288,25.57758551045494,0.4392030573952525
118.0,3.0,0.917386111111107,3.973409835029364,25.580398728664317,0.43945011611446727
119.0,3.0,0.9171097222222181,3.972878362759222,25.58318184938999,0.4396915215656251
120.0,3.0,0.9168333333333292,3.972347102491223,25.585935124954833,0.4399274031084175
121.0,3.0,0.9165569444444402,3.9718160029482754,25.588658807463705,0.44015788714249093
122.0,3.0,0.9162805555555513,3.9712850139480413,25.59135314873772,0.44038309717517865
123.0,3.0,0.9160041666666624,3.9707540863860826,25.594018400250903,0.44060315388768434
124.0,3.0,0.9157277777777735,3.970223172219577,25.596654813069183,0.44081817519974964
125.0,3.0,0.9154513888888846,3.969692224451582,25.599262637791675,0.44102827633284325
126.0,3.0,0.9151749999999956,3.9691611971158443,25.601842124494162,0.4412335698719033
127.0,3.0,0.9148986111111067,3.968630045262132,25.60439352267472,0.4414341658256672
128.0,3.0,0.9146222222222178,3.9680987249420925,25.606917081201445,0.4416301716856211
129.0,3.0,0.9143458333333289,3.9675671931955994,25.609413048262205,0.44182169248360037
130.0,3.0,0.9140694444444399,3.9670354080376042,25.611881671316358,0.44200883084807197
131.0,3.0,0.913793055555551,3.96650332844545,25.614323197048396,0.4421916870591289
132.0,3.0,0.9135166666666621,3.965970914346672,25.616737871323455,0.44237035910222666
133.0,3.0,0.9132402777777732,3.9654381266072316,25.61912593914462,0.44254494272068956
134.0,3.0,0.9129638888888842,3.9649049270202057,25.621487644612007,0.4427155314670157
135.0,3.0,0.9126874999999953,3.964371278294901,25.623823230883545,0.4428822167530084
136.0,3.0,0.9124111111111064,3.9638371440463938,25.626132940137413,0.44304508789876
137.0,3.0,0.9121347222222175,3.9633024887854638,25.628417013536097,0.4432042321805151
138.0,3.0,0.9118583333333286,3.9627672779089407,25.630675691192014,0.4433597348774383
139.0,3.0,0.9115819444444396,3.9622314776904215,25.63290921213465,0.44351167931731195
140.0,3.0,0.9113055555555507,3.961695055271365,25.63511781427917,0.4436601469211885
141.0,3.0,0.9110291666666618,3.961157978652554,25.637301734396477,0.44380521724702054
142.0,3.0,0.9107527777777729,3.9606202166858964,25.639461208084647,0.44394696803229305
143.0,3.0,0.9104763888888839,3.9600817390665752,25.641596469741724,0.4440854752356795
144.0,3.0,0.910199999999995,3.959542516325524,25.64370775253982,0.44422081307774547
145.0,3.0,0.9099236111111061,3.9590025198222185,25.64579528840049,0.44435305408072046
146.0,3.0,0.9096472222222172,3.958461721737775,25.647859307971334,0.44448226910735944
147.0,3.0,0.9093708333333282,3.957920095068346,25.649900040603814,0.44460852739891576
148.0,3.0,0.9090944444444393,3.9573776136187964,25.651917714332214,0.4447318966122447
149.0,3.0,0.9088180555555504,3.9568342519966584,25.65391255585373,0.44485244285605796
150.0,3.0,0.9085416666666615,3.956289985606345,25.655884790509667,0.44497023072634895
151.0,3.0,0.9082652777777726,3.9557447906436196,25.657834642267677,0.44508532334100703
152.0,3.0,0.9079888888888836,3.9551986440903026,25.659762333705032,0.4451977823736402
153.0,3.0,0.9077124999999947,3.954651523709215,25.6616680859929,0.44530766808662314
154.0,3.0,0.9074361111111058,3.9541034080393356,25.66355211888157,0.44541503936338994
155.0,3.0,0.9071597222222169,3.9535542763911717,25.66541465068663,0.445519953739987
156.0,3.0,0.9068833333333279,3.9530041088423316,25.667255898276036,0.4456224674359045
157.0,3.0,0.906606944444439,3.95245288623328,25.669076077058076,0.44572263538420226
158.0,3.0,0.9063305555555501,3.951900590163272,25.670875400970164,0.4458205112609462
159.0,3.0,0.9060541666666612,3.9513472029864665,25.672654082468483,0.44591614751397113
160.0,3.0,0.9057777777777722,3.950792707808174,25.674412332518397,0.4460095953909855
161.0,3.0,0.9055013888888833,3.9502370884812796,25.676150360585662,0.4461009049670333
162.0,3.0,0.9052249999999944,3.94968032960278,25.677868374628368,0.4461901251713269
163.0,3.0,0.9049486111111055,3.9491224165104577,25.67956658108961,0.4462773038134664
164.0,3.0,0.9046722222222165,3.948563335279672,25.681245184890862,0.4463624876090593
165.0,3.0,0.9043958333333276,3.9480030727202524,25.682904389426028,0.4464457222047529
166.0,3.0,0.9041194444444387,3.9474416163734896,25.68454439655613,0.44652705220269523
167.0,3.0,0.9038430555555498,3.9468789545092147,25.68616540660467,0.446606521184435
168.0,3.0,0.9035666666666609,3.946315076122951,25.687767618353554,0.44668417173427555
169.0,3.0,0.9032902777777719,3.945749970933135,25.689351229039662,0.4467600454620942
170.0,3.0,0.903013888888883,3.945183629378389,25.690916434351937,0.446834183025639
171.0,3.0,0.9027374999999941,3.944616042614853,25.69246342842907,0.4469066241523159
172.0,3.0,0.9024611111111052,3.944047202513531,25.69399240385769,0.4469774076604771
173.0,3.0,0.9021847222222162,3.9434771016576926,25.695503551671084,0.447046571480222
174.0,3.0,0.9019083333333273,3.9429057333402624,25.696997061348426,0.4471141526737228
175.0,3.0,0.9016319444444384,3.9423330915612445,25.698473120814448,0.44718018745508453
176.0,3.0,0.9013555555555495,3.941759171025129,25.699931916439613,0.4472447112097506
177.0,3.0,0.9010791666666605,3.941183967138294,25.701373633040724,0.44730775851346477
178.0,3.0,0.9008027777777716,3.9406074760063845,25.702798453881954,0.44736936315079867
179.0,3.0,0.9005263888888827,3.9400296944316695,25.7042065606763,0.4474295581332557
180.0,3.0,0.9002499999999938,3.939450619910355,25.705598133587443,0.4474883757169608
181.0,3.0,0.8999736111111049,3.938870250629852,25.706973351231976,0.4475458474199449
182.0,3.0,0.8996972222222159,3.9382885854659904,25.70833239068203,0.44760200403903444
183.0,3.0,0.899420833333327,3.9377056239801718,25.709675427468234,0.447656875666354
184.0,3.0,0.8991444444444381,3.937121366416441,25.71100263558302,0.4477104917054517
185.0,3.0,0.8988680555555492,3.936535813698494,25.71231418748429,0.4477628808870552
186.0,3.0,0.8985916666666602,3.935948967426575,25.71361025409935,0.4478140712844675
187.0,3.0,0.8983152777777713,3.935360829874299,25.71489100482921,0.44786409032861035
188.0,3.0,0.8980388888888824,3.934771403985356,25.71615660755311,0.44791296482272314
189.0,3.0,0.8977624999999935,3.9341806933701107,25.717407228633398,0.44796072095672607
190.0,3.0,0.8974861111111045,3.9335887023020772,25.718643032920628,0.448007384321254
191.0,3.0,0.8972097222222156,3.9329954357142767,25.719864183758936,0.4480529799213697
192.0,3.0,0.8969333333333267,3.9324008991954518,25.721070842991665,0.4480975321899629
193.0,3.0,0.8966569444444378,3.9318050989861484,25.722263170967235,0.44814106500084294
194.0,3.0,0.8963805555555489,3.9312080419746467,25.723441326545217,0.44818360168153193
195.0,3.0,0.8961041666666599,3.930609735692741,25.724605467102663,0.44822516502576487
196.0,3.0,0.895827777777771,3.9300101883113654,25.72575574854061,0.44826577730570416
197.0,3.0,0.8955513888888821,3.9294094086360447,25.726892325290805,0.448305460283874
198.0,3.0,0.8952749999999932,3.928807406102182,25.72801535032261,0.4483442352248227
199.0,3.0,0.8949986111111042,3.928204190770171,25.729124975150096,0.4483821229065166
200.0,3.0,0.8947222222222153,3.927599773320325,25.730221349839308,0.44841914363147506
201.0,3.0,0.8944458333333264,3.9269941650476237,25.731304623015692,0.4484553172376493
202.0,3.0,0.8941694444444375,3.9263873778562646,25.732374941871687,0.44849066310905294
203.0,3.0,0.8938930555555485,3.9257794242540274,25.733432452174455,0.44852520018614894
204.0,3.0,0.8936166666666596,3.925170317346431,25.734477298273767,0.4485589469759992
205.0,3.0,0.8933402777777707,3.924560070830702,25.735509623110005,0.44859192156218197
206.0,3.0,0.8930638888888818,3.923948698989523,25.736529568222313,0.4486241416144816
207.0,3.0,0.8927874999999929,3.923336216684588,25.737537273756853,0.4486556243983576
208.0,3.0,0.8925111111111039,3.92272263934993,25.738532878475187,0.4486863867841963
209.0,3.0,0.892234722222215,3.922107982985055,25.739516519762752,0.44871644525635096
210.0,3.0,0.8919583333333261,3.9214922641478425,25.740488333637447,0.44874581592197516
211.0,3.0,0.8916819444444372,3.9208754999472424,25.741448454758313,0.4487745145196541
212.0,3.0,0.8914055555555482,3.920257708035744,25.7423970164343,0.4488025564278382
213.0,3.0,0.8911291666666593,3.919638906601634,25.743334150633117,0.44882995667308356
214.0,3.0,0.8908527777777704,3.9190191143610273,25.744259987990176,0.44885672993810455
215.0,3.0,0.8905763888888815,3.9183983505496807,25.74517465781757,0.44888289056964154
216.0,3.0,0.8902999999999925,3.9177766349145844,25.74607828811317,0.4489084525861485
217.0,3.0,0.8900236111111036,3.917153987705339,25.746971005569744,0.4489334296853052
218.0,3.0,0.8897472222222147,3.9165304296653014,25.74785293558414,0.44895783525135735
219.0,3.0,0.8894708333333258,3.9159059820225237,25.74872420226655,0.4489816823622883
220.0,3.0,0.8891944444444368,3.915280666480465,25.749584928449785,0.4490049837968274
221.0,3.0,0.8889180555555479,3.9146545052084982,25.750435235698614,0.4490277520412974
222.0,3.0,0.888641666666659,3.9140275208321933,25.751275244319146,0.44904999929630557
223.0,3.0,0.8883652777777701,3.9133997364233926,25.752105073368238,0.4490717374832813
224.0,3.0,0.8880888888888812,3.9127711754900827,25.75292484066293,0.4490929782508644
225.0,3.0,0.8878124999999922,3.9121418619660515,25.753734662789928,0.4491137329811473
226.0,3.0,0.8875361111111033,3.9115118202003534,25.754534655115084,0.4491340127957741
227.0,3.0,0.8872597222222144,3.9108810749465666,25.75532493179292,0.44915382856190017
228.0,3.0,0.8869833333333255,3.910249651351863,25.756105605776156,0.44917319089801566
229.0,3.0,0.8867069444444365,3.9096175749458855,25.756876788825256,0.44919211017963545
230.0,3.0,0.8864305555555476,3.9089848716294417,25.75763859151798,0.44921059654485873
231.0,3.0,0.8861541666666587,3.9083515676630127,25.758391123258953,0.4492286598998019
232.0,3.0,0.8858777777777698,3.9077176896550947,25.759134492289217,0.4492463099239069
233.0,3.0,0.8856013888888808,3.907083264550368,25.75986880569581,0.44926355607512775
234.0,3.0,0.8853249999999919,3.906448319617697,25.760594169421328,0.449280407594999
235.0,3.0,0.885048611111103,3.905812882437983,25.761310688273486,0.44929687351358766
236.0,3.0,0.8847722222222141,3.905176980891863,25.76201846593467,0.44931296265433224
237.0,3.0,0.8844958333333252,3.9045406431472576,25.76271760497148,0.4493286836387708
238.0,3.0,0.8842194444444362,3.9039038976467952,25.763408206844268,0.449344044891161
239.0,3.0,0.8839430555555473,3.9032667730950967,25.764090371916648,0.4493590546429939
240.0,3.0,0.8836666666666584,3.9026292984459396,25.764764199465002,0.44937372093740574
241.0,3.0,0.8833902777777695,3.9019915028893157,25.765429787687957,0.449388051633487
242.0,3.0,0.8831138888888805,3.9013534158383685,25.766087233715854,0.4494020544104944
243.0,3.0,0.8828374999999916,3.9007150669162467,25.766736633620177,0.4494157367719658
244.0,3.0,0.8825611111111027,3.9000764859428605,25.767378082422976,0.4494291060497407
245.0,3.0,0.8822847222222138,3.899437702921556,25.76801167410624,0.44944216940788956
246.0,3.0,0.8820083333333248,3.898798748025722,25.768637501621274,0.4494549338465525
247.0,3.0,0.8817319444444359,3.8981596515853307,25.769255656898007,0.4494674062056905
248.0,3.0,0.881455555555547,3.8975204440734195,25.769866230854298,0.44947959316875036
249.0,3.0,0.8811791666666581,3.8968811560925367,25.770469313405197,0.44949150126624665
250.0,3.0,0.8809027777777692,3.8962418183611405,25.771064993472173,0.4495031368792607
251.0,3.0,0.8806263888888802,3.8956024616999816,25.771653358992303,0.44951450624286005
252.0,3.0,0.8803499999999913,3.894963117018462,25.77223449692742,0.4495256154494398
253.0,3.0,0.8800736111111024,3.8943238153009867,25.77280849327324,0.449536470451987
254.0,3.0,0.8797972222222135,3.893684587593313,25.773375433068416,0.4495470770672709
255.0,3.0,0.8795208333333245,3.8930454649889277,25.773935400403595,0.44955744097895955
256.0,3.0,0.8792444444444356,3.892406478615419,25.774488478430378,0.44956756774066586
257.0,3.0,0.8789680555555467,3.891767659620909,25.775034749370285,0.4495774627789234
258.0,3.0,0.8786916666666578,3.8911290391604996,25.775574294523647,0.44958713139609413
259.0,3.0,0.8784152777777688,3.890490648382784,25.776107194278463,0.44959657877320996
260.0,3.0,0.8781388888888799,3.889852518416415,25.776633528119206,0.4496058099727489
261.0,3.0,0.877862499999991,3.8892146803567424,25.777153374635574,0.44961482994134794
262.0,3.0,0.8775861111111021,3.8885771652525283,25.77766681153122,0.44962364351245354
263.0,3.0,0.8773097222222132,3.8879400040927488,25.778173915632383,0.44963225540891216
264.0,3.0,0.8770333333333242,3.887303227793498,25.77867476289653,0.4496406702455005
265.0,3.0,0.8767569444444353,3.8866668671849953,25.77916942842089,0.44964889253139867
266.0,3.0,0.8764805555555464,3.8860309529987127,25.77965798645098,0.4496569266726065
267.0,3.0,0.8762041666666575,3.885395515854625,25.78014051038905,0.44966477697430446
268.0,3.0,0.8759277777777685,3.884760586248589,25.78061707280248,0.4496724476431606
269.0,3.0,0.8756513888888796,3.8841261945398773,25.781087745432153,0.4496799427895848
270.0,3.0,0.8753749999999907,3.8834923709388534,25.781552599200715,0.4496872664299315
271.0,3.0,0.8750986111111018,3.8828591454948156,25.782011704220842,0.44969442248865155
272.0,3.0,0.8748222222222128,3.882226548083996,25.782465129803416,0.44970141480039555
273.0,3.0,0.8745458333333239,3.881594608397751,25.78291294446565,0.4497082471120685
274.0,3.0,0.874269444444435,3.8809633559309282,25.783355215939167,0.4497149230848377
275.0,3.0,0.8739930555555461,3.880332819970421,25.783792011178015,0.44972144629609445
276.0,3.0,0.8737166666666571,3.8797030295839354,25.78422339636663,0.44972782024137126
277.0,3.0,0.8734402777777682,3.8790740136089483,25.784649436927737,0.44973404833621483
278.0,3.0,0.8731638888888793,3.8784458006418903,25.78507019753019,0.44974013391801637
279.0,3.0,0.8728874999999904,3.8778184190275375,25.78548574209677,0.44974608024779994
280.0,3.0,0.8726111111111015,3.87719189684865,25.785896133811924,0.44975189051196995
281.0,3.0,0.8723347222222125,3.876566261915814,25.78630143512941,0.44975756782401854
282.0,3.0,0.8720583333333236,3.8759415417575447,25.786701707779937,0.44976311522619405
283.0,3.0,0.8717819444444347,3.875317763610626,25.787097012778716,0.4497685356911313
284.0,3.0,0.8715055555555458,3.8746949544107028,25.78748741043295,0.44977383212344424
285.0,3.0,0.8712291666666568,3.8740731407831164,25.787872960349276,0.4497790073612829
286.0,3.0,0.8709527777777679,3.8734523490340114,25.788253721441155,0.44978406417785366
287.0,3.0,0.870676388888879,3.872832605141701,25.788629751936185,0.44978900528290583
288.0,3.0,0.8703999999999901,3.8722139347483027,25.78900110938336,0.4497938333241833
289.0,3.0,0.8701236111111011,3.871596363151639,25.789367850660287,0.4497985508888437
290.0,3.0,0.8698472222222122,3.870979915297415,25.789730031980326,0.44980316050484437
291.0,3.0,0.8695708333333233,3.8703646157716842,25.79008770889967,0.4498076646422974
292.0,3.0,0.8692944444444344,3.8697504887935774,25.79044093632438,0.44981206571479293
293.0,3.0,0.8690180555555455,3.8691375582083287,25.790789768517353,0.44981636608069275
294.0,3.0,0.8687416666666565,3.868525847480582,25.791134259105227,0.4498205680443939
295.0,3.0,0.8684652777777676,3.8679153796879864,25.79147446108524,0.44982467385756353
296.0,3.0,0.8681888888888787,3.8673061775150774,25.791810426832015,0.4498286857203455
297.0,3.0,0.8679124999999898,3.866698263247455,25.792142208104302,0.4498326057825394
298.0,3.0,0.8676361111111008,3.8660916587662464,25.792469856051643,0.4498364361447525
299.0,3.0,0.8673597222222119,3.8654863855428663,25.792793421221003,0.4498401788595252
300.0,3.0,0.867083333333323,3.8648824646340656,25.793112953563316,0.4498438359324314
301.0,3.0,0.8668069444444341,3.864279916677276,25.793428502439998,0.4498474093231526
302.0,3.0,0.8665305555555451,3.8636787618862463,25.793740116629376,0.4498509009465284
303.0,3.0,0.8662541666666562,3.8630790200469676,25.79404784433309,0.44985431267358256
304.0,3.0,0.8659777777777673,3.8624807105138963,25.794351733182403,0.4498576463325255
305.0,3.0,0.8657013888888784,3.86188385220646,25.79465183024449,0.449860903709734
306.0,3.0,0.8654249999999895,3.8612884636058586,25.79494818202864,0.44986408655070836
307.0,3.0,0.8651486111111005,3.8606945627521476,25.795240834492414,0.4498671965610081
308.0,3.0,0.8648722222222116,3.860102167241609,25.79552983304774,0.44987023540716536
309.0,3.0,0.8645958333333227,3.859511294224408,25.795815222566976,0.4498732047175784
310.0,3.0,0.8643194444444338,3.858921960402525,25.79609704738887,0.4498761060833839
311.0,3.0,0.8640430555555448,3.8583341820279697,25.796375351324507,0.4498789410593098
312.0,3.0,0.8637666666666559,3.857747974901275,25.79665017766318,0.44988171116450826
313.0,3.0,0.863490277777767,3.8571633543702526,25.796921569178224,0.44988441788336964
314.0,3.0,0.8632138888888781,3.856580335329025,25.797189568132747,0.4498870626663184
315.0,3.0,0.8629374999999891,3.8559989322173274,25.79745421628537,0.4498896469305895
316.0,3.0,0.8626611111111002,3.855419159020057,25.79771555489587,0.44989217206098875
317.0,3.0,0.8623847222222113,3.8548410292671016,25.797973624730783,0.4498946394106342
318.0,3.0,0.8621083333333224,3.8542645560334,25.79822846606895,0.44989705030168153
319.0,3.0,0.8618319444444335,3.853689751939267,25.798480118706998,0.4498994060260325
320.0,3.0,0.8615555555555445,3.853116629150964,25.798728621964802,0.44990170784602723
321.0,3.0,0.8612791666666556,3.852545199381498,25.798974014690852,0.4499039569951205
322.0,3.0,0.8610027777777667,3.851975473891672,25.79921633526759,0.4499061546785429
323.0,3.0,0.8607263888888778,3.8514074634913578,25.799455621616698,0.4499083020739466
324.0,3.0,0.8604499999999888,3.8508411785409926,25.79969191120431,0.4499104003320364
325.0,3.0,0.8601736111110999,3.8502766289533095,25.7999252410462,0.4499124505771863
326.0,3.0,0.859897222222211,3.84971382419527,25.80015564771291,0.4499144539080421
327.0,3.0,0.8596208333333221,3.849152773290217,25.800383167334807,0.44991641139811006
328.0,3.0,0.8593444444444331,3.8485934848202237,25.80060783560712,0.44991832409633215
