time_s,cell_voltage_min_v,cell_voltage_mean_v,cell_voltage_max_v,cell_temperature_max_c,soc_min,soc_max,pack_voltage_v,pack_power_w,soc_spread
1118.0,3.6187789652953275,3.6566861580852907,3.6864303575103987,25.559011233764842,0.64970037495141,0.7046946211333553,43.88023389702349,219.40116948511744,0.05499424618194537
1120.0,3.6182588391367743,3.656184317911739,3.685936833368313,25.560217825751064,0.6492174933019383,0.7042373878949466,43.874211814940864,219.3710590747043,0.05501989459300827
1122.0,3.6177393051449394,3.6556830717118056,3.685443908792828,25.561395207827704,0.6487346116524667,0.7037801546565379,43.868196860541666,219.34098430270834,0.05504554300407116
1124.0,3.6172203365417657,3.655182392666692,3.6849515568394513,25.562544055293515,0.6482517300029951,0.7033229214181291,43.862188712000304,219.31094356000153,0.05507119141513406
1126.0,3.6167019077603726,3.6546822551696923,3.6844597517786113,25.563665029349877,0.6477688483535234,0.7028656881797204,43.856187062036305,219.28093531018152,0.05509683982619695
1128.0,3.616183994390268,3.654182634771386,3.6839684690407766,25.564758777319636,0.6472859667040518,0.7024084549413117,43.850191617256634,219.25095808628316,0.05512248823725985
1130.0,3.6156665731250364,3.6536835081273082,3.6834776851640667,25.565825932866666,0.6468030850545802,0.7019512217029029,43.8442020975277,219.2210104876385,0.05514813664832274
1132.0,3.615149621712398,3.653184852947986,3.682987377744232,25.566867116215928,0.6463202034051085,0.7014939884644942,43.838218235375834,219.19109117687918,0.05517378505938564
1134.0,3.614633118906525,3.6526866479512385,3.682497525386893,25.56788293437369,0.6458373217556369,0.7010367552260854,43.83223977541486,219.1611988770743,0.05519943347044853
1136.0,3.6141170444225144,3.6521888728166267,3.68200810766193,25.568873981347657,0.6453544401061653,0.7005795219876767,43.82626647379952,219.13133236899762,0.05522508188151143
1138.0,3.6136013788929215,3.651691508141973,3.6815191050599476,25.569840838366776,0.6448715584566936,0.700122288749268,43.82029809770368,219.10149048851838,0.055250730292574324
1140.0,3.613086103826259,3.6511945354018387,3.6810304989506966,25.570784074100455,0.644388676807222,0.6996650555108592,43.814334424822064,219.0716721241103,0.05527637870363722
1142.0,3.612571201567373,3.6506979369078834,3.6805422715433815,25.571704244877022,0.6439057951577504,0.6992078222724505,43.8083752428946,219.041876214473,0.055302027114700114
1144.0,3.612056655259612,3.650201695771019,3.680054405848759,25.5726018949012,0.6434229135082787,0.6987505890340417,43.80242034925223,219.01210174626115,0.05532767552576301
1146.0,3.6115424488087102,3.6497057958652737,3.6795668856429518,25.57347755647041,0.6429400318588071,0.698293355795633,43.796469550383286,218.98234775191642,0.055353323936825904
1148.0,3.6110285668482973,3.6492102217932856,3.67907969543289,25.57433175018977,0.6424571502093355,0.6978361225572243,43.790522661519425,218.95261330759712,0.0553789723478888
1150.0,3.6105149947069783,3.648714958853365,3.6785928204233294,25.575164985185587,0.6419742685598638,0.6973788893188155,43.784579506240384,218.92289753120193,0.055404620758951695
1152.0,3.6100017183768927,3.648219993008043,3.678106246485343,25.575977759317237,0.6414913869103922,0.6969216560804068,43.778639916096516,218.8931995804826,0.05543026917001459
1154.0,3.6094887244837026,3.6477253108540384,3.6776199601262505,25.576770559387285,0.6410085052609206,0.696464422841998,43.77270373024846,218.8635186512423,0.055455917581077485
1156.0,3.6089760002579365,3.6472308995935907,3.6771339484608956,25.57754386134972,0.6405256236114489,0.6960071896035893,43.76677079512309,218.83385397561543,0.05548156599214038
1158.0,3.6084635335076296,3.6467367470070813,3.676648199184233,25.578298130516217,0.6400427419619773,0.6955499563651806,43.76084096408498,218.8042048204249,0.055507214403203275
1160.0,3.607951312592202,3.6462428414269024,3.6761627005451407,25.579033821760305,0.6395598603125057,0.6950927231267718,43.75491409712283,218.77457048561413,0.05553286281426617
1162.0,3.607439326397515,3.6457491717124957,3.6756774413214273,25.579751379719358,0.639076978663034,0.6946354898883631,43.74899006054995,218.74495030274974,0.055558511225329066
1164.0,3.606927564312063,3.645255727226532,3.675192410795962,25.580451238994332,0.6385940970135624,0.6941782566499544,43.743068726718384,218.7153436335919,0.05558415963639196
1166.0,3.606416016204235,3.644762497812158,3.674707598733884,25.58113382434717,0.6381112153640908,0.6937210234115456,43.7371499737459,218.6857498687295,0.055609808047454856
1168.0,3.60590467240061,3.6442694737712826,3.6742229953608447,25.581799550895816,0.6376283337146191,0.6932637901731369,43.73123368525539,218.65616842627696,0.05563545645851775
1170.0,3.605393523665233,3.6437766458438308,3.6737385913422305,25.582448824306766,0.6371454520651475,0.6928065569347281,43.72531975012597,218.62659875062985,0.055661104869580647
1172.0,3.6048825611798225,3.6432840051879523,3.67325437776332,25.583082040985122,0.6366625704156759,0.6923493236963194,43.719408062255425,218.5970403112771,0.05568675328064354
